ID	Name	_CATEGORY	UiID	Genre	SubType	DetailType	Quality	Price	BindType	MaxExistTime	MaxExistAmount	MaxDurability	CanStack	CanConsume	CanTrade	CanDestroy	ScriptName	SkillID	SkillLevel	_LEVEL	CoolDownID	RequireLevel	RequireProfessionID	RequireProfessionBranch	RequireProfessionLevel	RequireGender	CanUseOnHorse	CanUseInFight	CanGoodCampUse	CanEvilCampUse	CanNeutralCampUse	AucGenre	AucSubType	RequireForce	RequireCamp	TargetType	Prefix	Postfix	EnchantID	BoxID	ExistType	MapBanUseItemMask	IgnoreBindMask	BelongForceMask
25436	彩·征服·固本·嗜血(伍)	五彩石	35098	11		5	4	2500	1			20	1	1																		15	6						5592					
25437	彩·征服·固本·迅疾(伍)	五彩石	35099	11		5	4	2500	1			20	1	1																		15	6						5593					
25438	彩·守护·固本·忘我(肆)	五彩石	35100	11		4	3	2000	1			100	1	1																		15	6						5594					
25439	彩·守护·固本·忘我(伍)	五彩石	35101	11		5	4	2500	1			20	1	1																		15	6						5595					
25440	彩·守护·固本·忘我(陆)	五彩石	35102	11		6	4	3000	1			20	1	1																		15	6						5596					
25441	彩·守护·固本·健体(肆)	五彩石	35103	11		4	3	2000	1			100	1	1																		15	6						5597					
25442	彩·守护·固本·健体(伍)	五彩石	35104	11		5	4	2500	1			20	1	1																		15	6						5598					
25443	彩·守护·固本·健体(陆)	五彩石	35105	11		6	4	3000	1			20	1	1																		15	6						5599					
25444	彩·守护·霸体·清源(伍)	五彩石	35106	11		5	4	2500	1			20	1	1																		15	6						5600					
25445	彩·守护·霸体·清源(陆)	五彩石	35107	11		6	4	3000	1			20	1	1																		15	6						5601					
25446	彩·守护·霸体·铁壁(伍)	五彩石	35108	11		5	4	2500	1			20	1	1																		15	6						5602					
25447	彩·守护·霸体·铁壁(陆)	五彩石	35109	11		6	4	3000	1			20	1	1																		15	6						5603					
25448	彩·守护·固本·清源(伍)	五彩石	35110	11		5	4	2500	1			20	1	1																		15	6						5604					
25449	彩·守护·固本·清源(陆)	五彩石	35111	11		6	4	3000	1			20	1	1																		15	6						5605					
25450	彩·守护·固本·铁壁(伍)	五彩石	35112	11		5	4	2500	1			20	1	1																		15	6						5606					
25451	彩·守护·固本·铁壁(陆)	五彩石	35113	11		6	4	3000	1			20	1	1																		15	6						5607					
25452	彩·击破·强击·聚力(肆)	五彩石	35114	11		4	3	2000	1			100	1	1																		15	6						5608					
25453	彩·击破·强击·聚力(伍)	五彩石	35115	11		5	4	2500	1			20	1	1																		15	6						5609					
25454	彩·击破·强击·聚力(陆)	五彩石	35116	11		6	4	3000	1			20	1	1																		15	6						5610					
25455	彩·击破·强击·强身(肆)	五彩石	35117	11		4	3	2000	1			100	1	1																		15	6						5611					
25456	彩·击破·强击·强身(伍)	五彩石	35118	11		5	4	2500	1			20	1	1																		15	6						5612					
25457	彩·击破·强击·强身(陆)	五彩石	35119	11		6	4	3000	1			20	1	1																		15	6						5613					
25458	彩·击破·强击·聚魂(肆)	五彩石	35120	11		4	3	2000	1			100	1	1																		15	6						5614					
25459	彩·击破·强击·聚魂(伍)	五彩石	35121	11		5	4	2500	1			20	1	1																		15	6						5615					
25460	彩·击破·强击·聚魂(陆)	五彩石	35122	11		6	4	3000	1			20	1	1																		15	6						5616					
25461	彩·击破·强击·固筋(肆)	五彩石	35123	11		4	3	2000	1			100	1	1																		15	6						5617					
25462	彩·击破·强击·固筋(伍)	五彩石	35124	11		5	4	2500	1			20	1	1																		15	6						5618					
25463	彩·击破·强击·固筋(陆)	五彩石	35125	11		6	4	3000	1			20	1	1																		15	6						5619					
25464	彩·击破·固本·刚烈(肆)	五彩石	35126	11		4	3	2000	1			100	1	1																		15	6						5620					
25465	彩·击破·固本·刚烈(伍)	五彩石	35127	11		5	4	2500	1			20	1	1																		15	6						5621					
25466	彩·击破·固本·刚烈(陆)	五彩石	35128	11		6	4	3000	1			20	1	1																		15	6						5622					
25467	彩·济世·灵根·妙手(肆)	五彩石	35129	11		4	3	2000	1			100	1	1																		15	6						5623					
25468	彩·济世·灵根·妙手(伍)	五彩石	35130	11		5	4	2500	1			20	1	1																		15	6						5624					
25469	彩·济世·灵根·妙手(陆)	五彩石	35131	11		6	4	3000	1			20	1	1																		15	6						5625					
25470	彩·济世·固本·延绵(肆)	五彩石	35132	11		4	3	2000	1			100	1	1																		15	6						5626					
25471	彩·济世·固本·延绵(伍)	五彩石	35133	11		5	4	2500	1			20	1	1																		15	6						5627					
25472	彩·济世·固本·延绵(陆)	五彩石	35134	11		6	4	3000	1			20	1	1																		15	6						5628					
25473	彩·济世·固本·妙手(肆)	五彩石	35135	11		4	3	2000	1			100	1	1																		15	6						5629					
25474	彩·济世·固本·妙手(伍)	五彩石	35136	11		5	4	2500	1			20	1	1																		15	6						5630					
25475	彩·济世·固本·妙手(陆)	五彩石	35137	11		6	4	3000	1			20	1	1																		15	6						5631					
25476	彩·济世·霸体·妙手(肆)	五彩石	35138	11		4	3	2000	1			100	1	1																		15	6						5632					
25477	彩·济世·霸体·妙手(伍)	五彩石	35139	11		5	4	2500	1			20	1	1																		15	6						5633					
25478	彩·济世·霸体·妙手(陆)	五彩石	35140	11		6	4	3000	1			20	1	1																		15	6						5634					
25479	彩·不屈·大御·血魂(壹)	五彩石	35141	11		1	2	500	1			200	1	1																		15	6						5641					
25480	彩·不屈·大御·血魂(贰)	五彩石	35142	11		2	2	1000	1			200	1	1																		15	6						5642					
25481	彩·不屈·大御·血魂(叁)	五彩石	35143	11		3	3	1500	1			100	1	1																		15	6						5643					
25482	彩·不屈·大御·血魂(肆)	五彩石	35144	11		4	3	2000	1			100	1	1																		15	6						5644					
25483	彩·不屈·大御·血魂(伍)	五彩石	35145	11		5	4	2500	1			20	1	1																		15	6						5645					
25484	彩·不屈·大御·血魂(陆)	五彩石	35146	11		6	4	3000	1			20	1	1																		15	6						5646					
25485	彩·灵动·大御·血魂(壹)	五彩石	35147	11		1	2	500	1			200	1	1																		15	6						5647					
25486	彩·灵动·大御·血魂(贰)	五彩石	35148	11		2	2	1000	1			200	1	1																		15	6						5648					
25487	彩·灵动·大御·血魂(叁)	五彩石	35149	11		3	3	1500	1			100	1	1																		15	6						5649					
25488	彩·灵动·大御·血魂(肆)	五彩石	35150	11		4	3	2000	1			100	1	1																		15	6						5650					
25489	彩·灵动·大御·血魂(伍)	五彩石	35151	11		5	4	2500	1			20	1	1																		15	6						5651					
25490	彩·灵动·大御·血魂(陆)	五彩石	35152	11		6	4	3000	1			20	1	1																		15	6						5652					
25491	彩·耐受·大御·血魂(壹)	五彩石	35153	11		1	2	500	1			200	1	1																		15	6						5653					
25492	彩·耐受·大御·血魂(贰)	五彩石	35154	11		2	2	1000	1			200	1	1																		15	6						5654					
25493	彩·耐受·大御·血魂(叁)	五彩石	35155	11		3	3	1500	1			100	1	1																		15	6						5655					
25494	彩·耐受·大御·血魂(肆)	五彩石	35156	11		4	3	2000	1			100	1	1																		15	6						5656					
25495	彩·耐受·大御·血魂(伍)	五彩石	35157	11		5	4	2500	1			20	1	1																		15	6						5657					
25496	彩·耐受·大御·血魂(陆)	五彩石	35158	11		6	4	3000	1			20	1	1																		15	6						5658					
25497	彩·守御·大御·血魂(壹)	五彩石	35159	11		1	2	500	1			200	1	1																		15	6						5659					
25498	彩·守御·大御·血魂(贰)	五彩石	35160	11		2	2	1000	1			200	1	1																		15	6						5660					
25499	彩·守御·大御·血魂(叁)	五彩石	35161	11		3	3	1500	1			100	1	1																		15	6						5661					
25500	彩·守御·大御·血魂(肆)	五彩石	35162	11		4	3	2000	1			100	1	1																		15	6						5662					
25501	彩·守御·大御·血魂(伍)	五彩石	35163	11		5	4	2500	1			20	1	1																		15	6						5663					
25502	彩·守御·大御·血魂(陆)	五彩石	35164	11		6	4	3000	1			20	1	1																		15	6						5664					
25503	彩·霸体·大御·守御(壹)	五彩石	35165	11		1	2	500	1			200	1	1																		15	6						5665					
25504	彩·霸体·大御·守御(贰)	五彩石	35166	11		2	2	1000	1			200	1	1																		15	6						5666					
25505	彩·霸体·大御·守御(叁)	五彩石	35167	11		3	3	1500	1			100	1	1																		15	6						5667					
25506	彩·霸体·大御·守御(肆)	五彩石	35168	11		4	3	2000	1			100	1	1																		15	6						5668					
25507	彩·霸体·大御·守御(伍)	五彩石	35169	11		5	4	2500	1			20	1	1																		15	6						5669					
25508	彩·霸体·大御·守御(陆)	五彩石	35170	11		6	4	3000	1			20	1	1																		15	6						5670					
25509	彩·霸体·大御·耐受(壹)	五彩石	35171	11		1	2	500	1			200	1	1																		15	6						5671					
25510	彩·霸体·大御·耐受(贰)	五彩石	35172	11		2	2	1000	1			200	1	1																		15	6						5672					
25511	彩·霸体·大御·耐受(叁)	五彩石	35173	11		3	3	1500	1			100	1	1																		15	6						5673					
25512	彩·霸体·大御·耐受(肆)	五彩石	35174	11		4	3	2000	1			100	1	1																		15	6						5674					
25513	彩·霸体·大御·耐受(伍)	五彩石	35175	11		5	4	2500	1			20	1	1																		15	6						5675					
25514	彩·霸体·大御·耐受(陆)	五彩石	35176	11		6	4	3000	1			20	1	1																		15	6						5676					
25515	彩·灵根·急速·雷鸣(壹)	五彩石	35177	11		1	2	500	1			200	1	1																		15	6						5677					
25516	彩·灵根·急速·雷鸣(贰)	五彩石	35178	11		2	2	1000	1			200	1	1																		15	6						5678					
25517	彩·灵根·急速·雷鸣(叁)	五彩石	35179	11		3	3	1500	1			100	1	1																		15	6						5679					
25518	彩·灵根·急速·雷鸣(肆)	五彩石	35180	11		4	3	2000	1			100	1	1																		15	6						5680					
25519	彩·灵根·急速·雷鸣(伍)	五彩石	35181	11		5	4	2500	1			20	1	1																		15	6						5681					
25520	彩·灵根·急速·雷鸣(陆)	五彩石	35182	11		6	4	3000	1			20	1	1																		15	6						5682					
25521	彩·灵根·急速·烈阳(壹)	五彩石	35183	11		1	2	500	1			200	1	1																		15	6						5683					
25522	彩·灵根·急速·烈阳(贰)	五彩石	35184	11		2	2	1000	1			200	1	1																		15	6						5684					
25523	彩·灵根·急速·烈阳(叁)	五彩石	35185	11		3	3	1500	1			100	1	1																		15	6						5685					
25524	彩·灵根·急速·烈阳(肆)	五彩石	35186	11		4	3	2000	1			100	1	1																		15	6						5686					
25525	彩·灵根·急速·烈阳(伍)	五彩石	35187	11		5	4	2500	1			20	1	1																		15	6						5687					
25526	彩·灵根·急速·烈阳(陆)	五彩石	35188	11		6	4	3000	1			20	1	1																		15	6						5688					
25527	彩·灵根·急速·霜冷(壹)	五彩石	35189	11		1	2	500	1			200	1	1																		15	6						5689					
25528	彩·灵根·急速·霜冷(贰)	五彩石	35190	11		2	2	1000	1			200	1	1																		15	6						5690					
25529	彩·灵根·急速·霜冷(叁)	五彩石	35191	11		3	3	1500	1			100	1	1																		15	6						5691					
25530	彩·灵根·急速·霜冷(肆)	五彩石	35192	11		4	3	2000	1			100	1	1																		15	6						5692					
25531	彩·灵根·急速·霜冷(伍)	五彩石	35193	11		5	4	2500	1			20	1	1																		15	6						5693					
25532	彩·灵根·急速·霜冷(陆)	五彩石	35194	11		6	4	3000	1			20	1	1																		15	6						5694					
25533	彩·灵根·急速·鹤顶(壹)	五彩石	35195	11		1	2	500	1			200	1	1																		15	6						5695					
25534	彩·灵根·急速·鹤顶(贰)	五彩石	35196	11		2	2	1000	1			200	1	1																		15	6						5696					
25535	彩·灵根·急速·鹤顶(叁)	五彩石	35197	11		3	3	1500	1			100	1	1																		15	6						5697					
25536	彩·灵根·急速·鹤顶(肆)	五彩石	35198	11		4	3	2000	1			100	1	1																		15	6						5698					
25537	彩·灵根·急速·鹤顶(伍)	五彩石	35199	11		5	4	2500	1			20	1	1																		15	6						5699					
25538	彩·灵根·急速·鹤顶(陆)	五彩石	35200	11		6	4	3000	1			20	1	1																		15	6						5700					
25539	彩·真元·急速·雷鸣(壹)	五彩石	35201	11		1	2	500	1			200	1	1																		15	6						5701					
25540	彩·真元·急速·雷鸣(贰)	五彩石	35202	11		2	2	1000	1			200	1	1																		15	6						5702					
25541	彩·真元·急速·雷鸣(叁)	五彩石	35203	11		3	3	1500	1			100	1	1																		15	6						5703					
25542	彩·真元·急速·雷鸣(肆)	五彩石	35204	11		4	3	2000	1			100	1	1																		15	6						5704					
25543	彩·真元·急速·雷鸣(伍)	五彩石	35205	11		5	4	2500	1			20	1	1																		15	6						5705					
25544	彩·真元·急速·雷鸣(陆)	五彩石	35206	11		6	4	3000	1			20	1	1																		15	6						5706					
25545	彩·真元·急速·烈阳(壹)	五彩石	35207	11		1	2	500	1			200	1	1																		15	6						5707					
25546	彩·真元·急速·烈阳(贰)	五彩石	35208	11		2	2	1000	1			200	1	1																		15	6						5708					
25547	彩·真元·急速·烈阳(叁)	五彩石	35209	11		3	3	1500	1			100	1	1																		15	6						5709					
25548	彩·真元·急速·烈阳(肆)	五彩石	35210	11		4	3	2000	1			100	1	1																		15	6						5710					
25549	彩·真元·急速·烈阳(伍)	五彩石	35211	11		5	4	2500	1			20	1	1																		15	6						5711					
25550	彩·真元·急速·烈阳(陆)	五彩石	35212	11		6	4	3000	1			20	1	1																		15	6						5712					
25551	彩·真元·急速·琉璃(壹)	五彩石	35213	11		1	2	500	1			200	1	1																		15	6						5713					
25552	彩·真元·急速·琉璃(贰)	五彩石	35214	11		2	2	1000	1			200	1	1																		15	6						5714					
25553	彩·真元·急速·琉璃(叁)	五彩石	35215	11		3	3	1500	1			100	1	1																		15	6						5715					
25554	彩·真元·急速·琉璃(肆)	五彩石	35216	11		4	3	2000	1			100	1	1																		15	6						5716					
25555	彩·真元·急速·琉璃(伍)	五彩石	35217	11		5	4	2500	1			20	1	1																		15	6						5717					
25556	彩·真元·急速·琉璃(陆)	五彩石	35218	11		6	4	3000	1			20	1	1																		15	6						5718					
25557	彩·真元·急速·鹤顶(壹)	五彩石	35219	11		1	2	500	1			200	1	1																		15	6						5719					
25558	彩·真元·急速·鹤顶(贰)	五彩石	35220	11		2	2	1000	1			200	1	1																		15	6						5720					
25559	彩·真元·急速·鹤顶(叁)	五彩石	35221	11		3	3	1500	1			100	1	1																		15	6						5721					
25560	彩·真元·急速·鹤顶(肆)	五彩石	35222	11		4	3	2000	1			100	1	1																		15	6						5722					
25561	彩·真元·急速·鹤顶(伍)	五彩石	35223	11		5	4	2500	1			20	1	1																		15	6						5723					
25562	彩·真元·急速·鹤顶(陆)	五彩石	35224	11		6	4	3000	1			20	1	1																		15	6						5724					
25563	彩·无双·急速·雷鸣(壹)	五彩石	35225	11		1	2	500	1			200	1	1																		15	6						5725					
25564	彩·无双·急速·雷鸣(贰)	五彩石	35226	11		2	2	1000	1			200	1	1																		15	6						5726					
25565	彩·无双·急速·雷鸣(叁)	五彩石	35227	11		3	3	1500	1			100	1	1																		15	6						5727					
25566	彩·无双·急速·雷鸣(肆)	五彩石	35228	11		4	3	2000	1			100	1	1																		15	6						5728					
25567	彩·无双·急速·雷鸣(伍)	五彩石	35229	11		5	4	2500	1			20	1	1																		15	6						5729					
25568	彩·无双·急速·雷鸣(陆)	五彩石	35230	11		6	4	3000	1			20	1	1																		15	6						5730					
25569	彩·无双·急速·烈阳(壹)	五彩石	35231	11		1	2	500	1			200	1	1																		15	6						5731					
25570	彩·无双·急速·烈阳(贰)	五彩石	35232	11		2	2	1000	1			200	1	1																		15	6						5732					
25571	彩·无双·急速·烈阳(叁)	五彩石	35233	11		3	3	1500	1			100	1	1																		15	6						5733					
25572	彩·无双·急速·烈阳(肆)	五彩石	35234	11		4	3	2000	1			100	1	1																		15	6						5734					
25573	彩·无双·急速·烈阳(伍)	五彩石	35235	11		5	4	2500	1			20	1	1																		15	6						5735					
25574	彩·无双·急速·烈阳(陆)	五彩石	35236	11		6	4	3000	1			20	1	1																		15	6						5736					
25575	彩·无双·急速·霜冷(壹)	五彩石	35237	11		1	2	500	1			200	1	1																		15	6						5737					
25576	彩·无双·急速·霜冷(贰)	五彩石	35238	11		2	2	1000	1			200	1	1																		15	6						5738					
25577	彩·无双·急速·霜冷(叁)	五彩石	35239	11		3	3	1500	1			100	1	1																		15	6						5739					
25578	彩·无双·急速·霜冷(肆)	五彩石	35240	11		4	3	2000	1			100	1	1																		15	6						5740					
25579	彩·无双·急速·霜冷(伍)	五彩石	35241	11		5	4	2500	1			20	1	1																		15	6						5741					
25580	彩·无双·急速·霜冷(陆)	五彩石	35242	11		6	4	3000	1			20	1	1																		15	6						5742					
25581	彩·无双·急速·鹤顶(壹)	五彩石	35243	11		1	2	500	1			200	1	1																		15	6						5743					
25582	彩·无双·急速·鹤顶(贰)	五彩石	35244	11		2	2	1000	1			200	1	1																		15	6						5744					
25583	彩·无双·急速·鹤顶(叁)	五彩石	35245	11		3	3	1500	1			100	1	1																		15	6						5745					
25584	彩·无双·急速·鹤顶(肆)	五彩石	35246	11		4	3	2000	1			100	1	1																		15	6						5746					
25585	彩·无双·急速·鹤顶(伍)	五彩石	35247	11		5	4	2500	1			20	1	1																		15	6						5747					
25586	彩·无双·急速·鹤顶(陆)	五彩石	35248	11		6	4	3000	1			20	1	1																		15	6						5748					
25587	彩·无双·急速·琉璃(壹)	五彩石	35249	11		1	2	500	1			200	1	1																		15	6						5749					
25588	彩·无双·急速·琉璃(贰)	五彩石	35250	11		2	2	1000	1			200	1	1																		15	6						5750					
25589	彩·无双·急速·琉璃(叁)	五彩石	35251	11		3	3	1500	1			100	1	1																		15	6						5751					
25590	彩·无双·急速·琉璃(肆)	五彩石	35252	11		4	3	2000	1			100	1	1																		15	6						5752					
25591	彩·无双·急速·琉璃(伍)	五彩石	35253	11		5	4	2500	1			20	1	1																		15	6						5753					
25592	彩·无双·急速·琉璃(陆)	五彩石	35254	11		6	4	3000	1			20	1	1																		15	6						5754					
25593	彩·裂激·急速·雷鸣(壹)	五彩石	35255	11		1	2	500	1			200	1	1																		15	6						5755					
25594	彩·裂激·急速·雷鸣(贰)	五彩石	35256	11		2	2	1000	1			200	1	1																		15	6						5756					
25595	彩·裂激·急速·雷鸣(叁)	五彩石	35257	11		3	3	1500	1			100	1	1																		15	6						5757					
25596	彩·裂激·急速·雷鸣(肆)	五彩石	35258	11		4	3	2000	1			100	1	1																		15	6						5758					
25597	彩·裂激·急速·雷鸣(伍)	五彩石	35259	11		5	4	2500	1			20	1	1																		15	6						5759					
25598	彩·裂激·急速·雷鸣(陆)	五彩石	35260	11		6	4	3000	1			20	1	1																		15	6						5760					
25599	彩·灼筋·急速·烈阳(壹)	五彩石	35261	11		1	2	500	1			200	1	1																		15	6						5761					
25600	彩·灼筋·急速·烈阳(贰)	五彩石	35262	11		2	2	1000	1			200	1	1																		15	6						5762					
25601	彩·灼筋·急速·烈阳(叁)	五彩石	35263	11		3	3	1500	1			100	1	1																		15	6						5763					
25602	彩·灼筋·急速·烈阳(肆)	五彩石	35264	11		4	3	2000	1			100	1	1																		15	6						5764					
25603	彩·灼筋·急速·烈阳(伍)	五彩石	35265	11		5	4	2500	1			20	1	1																		15	6						5765					
25604	彩·灼筋·急速·烈阳(陆)	五彩石	35266	11		6	4	3000	1			20	1	1																		15	6						5766					
25605	彩·碎冰·急速·霜冷(壹)	五彩石	35267	11		1	2	500	1			200	1	1																		15	6						5767					
25606	彩·碎冰·急速·霜冷(贰)	五彩石	35268	11		2	2	1000	1			200	1	1																		15	6						5768					
25607	彩·碎冰·急速·霜冷(叁)	五彩石	35269	11		3	3	1500	1			100	1	1																		15	6						5769					
25608	彩·碎冰·急速·霜冷(肆)	五彩石	35270	11		4	3	2000	1			100	1	1																		15	6						5770					
25609	彩·碎冰·急速·霜冷(伍)	五彩石	35271	11		5	4	2500	1			20	1	1																		15	6						5771					
25610	彩·碎冰·急速·霜冷(陆)	五彩石	35272	11		6	4	3000	1			20	1	1																		15	6						5772					
25611	彩·化玉·急速·鹤顶(壹)	五彩石	35273	11		1	2	500	1			200	1	1																		15	6						5773					
25612	彩·化玉·急速·鹤顶(贰)	五彩石	35274	11		2	2	1000	1			200	1	1																		15	6						5774					
25613	彩·化玉·急速·鹤顶(叁)	五彩石	35275	11		3	3	1500	1			100	1	1																		15	6						5775					
25614	彩·化玉·急速·鹤顶(肆)	五彩石	35276	11		4	3	2000	1			100	1	1																		15	6						5776					
25615	彩·化玉·急速·鹤顶(伍)	五彩石	35277	11		5	4	2500	1			20	1	1																		15	6						5777					
25616	彩·化玉·急速·鹤顶(陆)	五彩石	35278	11		6	4	3000	1			20	1	1																		15	6						5778					
25617	彩·心眼·急速·鹤顶(壹)	五彩石	35279	11		1	2	500	1			200	1	1																		15	6						5779					
25618	彩·心眼·急速·鹤顶(贰)	五彩石	35280	11		2	2	1000	1			200	1	1																		15	6						5780					
25619	彩·心眼·急速·鹤顶(叁)	五彩石	35281	11		3	3	1500	1			100	1	1																		15	6						5781					
25620	彩·心眼·急速·鹤顶(肆)	五彩石	35282	11		4	3	2000	1			100	1	1																		15	6						5782					
25621	彩·心眼·急速·鹤顶(伍)	五彩石	35283	11		5	4	2500	1			20	1	1																		15	6						5783					
25622	彩·心眼·急速·鹤顶(陆)	五彩石	35284	11		6	4	3000	1			20	1	1																		15	6						5784					
25623	彩·点睛·急速·琉璃(壹)	五彩石	35285	11		1	2	500	1			200	1	1																		15	6						5785					
25624	彩·点睛·急速·琉璃(贰)	五彩石	35286	11		2	2	1000	1			200	1	1																		15	6						5786					
25625	彩·点睛·急速·琉璃(叁)	五彩石	35287	11		3	3	1500	1			100	1	1																		15	6						5787					
25626	彩·点睛·急速·琉璃(肆)	五彩石	35288	11		4	3	2000	1			100	1	1																		15	6						5788					
25627	彩·点睛·急速·琉璃(伍)	五彩石	35289	11		5	4	2500	1			20	1	1																		15	6						5789					
25628	彩·点睛·急速·琉璃(陆)	五彩石	35290	11		6	4	3000	1			20	1	1																		15	6						5790					
25629	彩·急速·大化·雷鸣(壹)	五彩石	35291	11		1	2	500	1			200	1	1																		15	6						5791					
25630	彩·急速·大化·雷鸣(贰)	五彩石	35292	11		2	2	1000	1			200	1	1																		15	6						5792					
25631	彩·急速·大化·雷鸣(叁)	五彩石	35293	11		3	3	1500	1			100	1	1																		15	6						5793					
25632	彩·急速·大化·雷鸣(肆)	五彩石	35294	11		4	3	2000	1			100	1	1																		15	6						5794					
25633	彩·急速·大化·雷鸣(伍)	五彩石	35295	11		5	4	2500	1			20	1	1																		15	6						5795					
25634	彩·急速·大化·雷鸣(陆)	五彩石	35296	11		6	4	3000	1			20	1	1																		15	6						5796					
25635	彩·急速·大化·烈阳(壹)	五彩石	35297	11		1	2	500	1			200	1	1																		15	6						5797					
25636	彩·急速·大化·烈阳(贰)	五彩石	35298	11		2	2	1000	1			200	1	1																		15	6						5798					
25637	彩·急速·大化·烈阳(叁)	五彩石	35299	11		3	3	1500	1			100	1	1																		15	6						5799					
25638	彩·急速·大化·烈阳(肆)	五彩石	35300	11		4	3	2000	1			100	1	1																		15	6						5800					
25639	彩·急速·大化·烈阳(伍)	五彩石	35301	11		5	4	2500	1			20	1	1																		15	6						5801					
25640	彩·急速·大化·烈阳(陆)	五彩石	35302	11		6	4	3000	1			20	1	1																		15	6						5802					
25641	彩·急速·大化·霜冷(壹)	五彩石	35303	11		1	2	500	1			200	1	1																		15	6						5803					
25642	彩·急速·大化·霜冷(贰)	五彩石	35304	11		2	2	1000	1			200	1	1																		15	6						5804					
25643	彩·急速·大化·霜冷(叁)	五彩石	35305	11		3	3	1500	1			100	1	1																		15	6						5805					
25644	彩·急速·大化·霜冷(肆)	五彩石	35306	11		4	3	2000	1			100	1	1																		15	6						5806					
25645	彩·急速·大化·霜冷(伍)	五彩石	35307	11		5	4	2500	1			20	1	1																		15	6						5807					
25646	彩·急速·大化·霜冷(陆)	五彩石	35308	11		6	4	3000	1			20	1	1																		15	6						5808					
25647	彩·急速·大化·鹤顶(壹)	五彩石	35309	11		1	2	500	1			200	1	1																		15	6						5809					
25648	彩·急速·大化·鹤顶(贰)	五彩石	35310	11		2	2	1000	1			200	1	1																		15	6						5810					
25649	彩·急速·大化·鹤顶(叁)	五彩石	35311	11		3	3	1500	1			100	1	1																		15	6						5811					
25650	彩·急速·大化·鹤顶(肆)	五彩石	35312	11		4	3	2000	1			100	1	1																		15	6						5812					
25651	彩·急速·大化·鹤顶(伍)	五彩石	35313	11		5	4	2500	1			20	1	1																		15	6						5813					
25652	彩·急速·大化·鹤顶(陆)	五彩石	35314	11		6	4	3000	1			20	1	1																		15	6						5814					
25653	彩·急速·大化·琉璃(壹)	五彩石	35315	11		1	2	500	1			200	1	1																		15	6						5815					
25654	彩·急速·大化·琉璃(贰)	五彩石	35316	11		2	2	1000	1			200	1	1																		15	6						5816					
25655	彩·急速·大化·琉璃(叁)	五彩石	35317	11		3	3	1500	1			100	1	1																		15	6						5817					
25656	彩·急速·大化·琉璃(肆)	五彩石	35318	11		4	3	2000	1			100	1	1																		15	6						5818					
25657	彩·急速·大化·琉璃(伍)	五彩石	35319	11		5	4	2500	1			20	1	1																		15	6						5819					
25658	彩·急速·大化·琉璃(陆)	五彩石	35320	11		6	4	3000	1			20	1	1																		15	6						5820					
25659	彩·真刚·急速·锐刃(壹)	五彩石	35321	11		1	2	500	1			200	1	1																		15	6						5821					
25660	彩·真刚·急速·锐刃(贰)	五彩石	35322	11		2	2	1000	1			200	1	1																		15	6						5822					
25661	彩·真刚·急速·锐刃(叁)	五彩石	35323	11		3	3	1500	1			100	1	1																		15	6						5823					
25662	彩·真刚·急速·锐刃(肆)	五彩石	35324	11		4	3	2000	1			100	1	1																		15	6						5824					
25663	彩·真刚·急速·锐刃(伍)	五彩石	35325	11		5	4	2500	1			20	1	1																		15	6						5825					
25664	彩·真刚·急速·锐刃(陆)	五彩石	35326	11		6	4	3000	1			20	1	1																		15	6						5826					
25665	彩·瞬影·急速·锐刃(壹)	五彩石	35327	11		1	2	500	1			200	1	1																		15	6						5827					
25666	彩·瞬影·急速·锐刃(贰)	五彩石	35328	11		2	2	1000	1			200	1	1																		15	6						5828					
25667	彩·瞬影·急速·锐刃(叁)	五彩石	35329	11		3	3	1500	1			100	1	1																		15	6						5829					
25668	彩·瞬影·急速·锐刃(肆)	五彩石	35330	11		4	3	2000	1			100	1	1																		15	6						5830					
25669	彩·瞬影·急速·锐刃(伍)	五彩石	35331	11		5	4	2500	1			20	1	1																		15	6						5831					
25670	彩·瞬影·急速·锐刃(陆)	五彩石	35332	11		6	4	3000	1			20	1	1																		15	6						5832					
25671	彩·无双·急速·锐刃(壹)	五彩石	35333	11		1	2	500	1			200	1	1																		15	6						5833					
25672	彩·无双·急速·锐刃(贰)	五彩石	35334	11		2	2	1000	1			200	1	1																		15	6						5834					
25673	彩·无双·急速·锐刃(叁)	五彩石	35335	11		3	3	1500	1			100	1	1																		15	6						5835					
25674	彩·无双·急速·锐刃(肆)	五彩石	35336	11		4	3	2000	1			100	1	1																		15	6						5836					
25675	彩·无双·急速·锐刃(伍)	五彩石	35337	11		5	4	2500	1			20	1	1																		15	6						5837					
25676	彩·无双·急速·锐刃(陆)	五彩石	35338	11		6	4	3000	1			20	1	1																		15	6						5838					
25677	彩·心眼·急速·锐刃(壹)	五彩石	35339	11		1	2	500	1			200	1	1																		15	6						5839					
25678	彩·心眼·急速·锐刃(贰)	五彩石	35340	11		2	2	1000	1			200	1	1																		15	6						5840					
25679	彩·心眼·急速·锐刃(叁)	五彩石	35341	11		3	3	1500	1			100	1	1																		15	6						5841					
25680	彩·心眼·急速·锐刃(肆)	五彩石	35342	11		4	3	2000	1			100	1	1																		15	6						5842					
25681	彩·心眼·急速·锐刃(伍)	五彩石	35343	11		5	4	2500	1			20	1	1																		15	6						5843					
25682	彩·心眼·急速·锐刃(陆)	五彩石	35344	11		6	4	3000	1			20	1	1																		15	6						5844					
